location,year,gni_pc_usa,iso3,gni_pc_ppp,who_region,scenario,scenario_label,intervention_family,htn_target_scenario,deaths_baseline,deaths_intervention,deaths_averted,life_years_gained_undisc,life_years_gained_disc,avg_age_of_death_averted,population,age_ref_5y,adult_population,avg_adult_age,le_avg_adult,le_avg_adult_disc,total_national_gni,vsl_preferred,vsl_transfer_prefloor,vsl_floor,vsl_gni100,vsl_gni160,vsl_e1_0,vsl_e1_5,vsl_e1_2,vsl_preferred_gni_ratio,vsly_preferred,vsly_gni100,vsly_gni160,vsly_e1_0,vsly_e1_2,vsly_e1_5,economic_value_preferred,economic_value_gni100,economic_value_gni160,economic_value_e1_0,economic_value_e1_2,economic_value_e1_5,vsly_value_preferred,vsly_value_gni100,vsly_value_gni160,vsly_value_e1_0,vsly_value_e1_2,vsly_value_e1_5,disc_bca_primary,disc_bca_3pct,disc_bca_2xg,disc_r1,disc_r3,disc_r5,gni_pc_disc_r3,economic_value_preferred_disc,vsly_value_preferred_disc,economic_value_e1_2_disc_r3,vsly_value_e1_2_disc_r3,economic_value_e1_5_disc_r3,vsly_value_e1_5_disc_r3,bca_base_year,bca_currency_basis,bca_price_year,bca_standing,bca_scope,cost_to_bca_currency_factor
Indonesia,2026,75186.4097436074,IDN,14370.1004216288,South-East Asia,I_PH_TOBACCO_TAX,Tobacco tax,public_health,htncov2_aspirational,980780.305058052,973033.97623741,7746.32882064202,130303.033841446,94611.1034545001,63.9329258464862,287886782.5,37,199368163,37.3963393869462,37.5883,22.3597291321767,4136961974584.6,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,26741.5963657616,38230.2482996804,61168.3972794886,61168.3972794886,43933.0335977706,26741.5963657616,7786386223.16757,11131552305.1583,17810483688.2533,17810483688.2533,12792039894.2831,7786386223.16757,3484511136.22213,4981517337.96014,7970427740.73623,7970427740.73623,5724607563.64769,3484511136.22213,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,7559598274.91997,3383020520.60401,12419456208.0418,5557871421.01717,7559598274.91997,3383020520.60401,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2026,75186.4097436074,IDN,14370.1004216288,South-East Asia,I_PH_TOB_AD_BAN,Tobacco advertising ban,public_health,htncov2_aspirational,980780.305058052,979893.570852621,886.734205430073,14919.5962129784,10832.3998843018,63.9266056528355,287886782.5,37,199368163,37.3963393869462,37.5883,22.3597291321767,4136961974584.6,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,26741.5963657616,38230.2482996804,61168.3972794886,61168.3972794886,43933.0335977706,26741.5963657616,891319638.068232,1274245957.93233,2038793532.69174,2038793532.69173,1464324532.83681,891319638.068232,398973819.867615,570379867.753136,912607788.405018,912607788.405017,655463121.689951,398973819.867615,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,865358871.910905,387353223.172441,1421674303.72505,636371962.805778,865358871.910905,387353223.172441,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2026,75186.4097436074,IDN,14370.1004216288,South-East Asia,I_PH_TOB_CLEAN_AIR,Smoke-free / clean-air law,public_health,htncov2_aspirational,980780.305058052,979560.98566825,1219.31938980125,20515.2118902932,14895.139940626,63.926911495911,287886782.5,37,199368163,37.3963393869462,37.5883,22.3597291321767,4136961974584.6,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,26741.5963657616,38230.2482996804,61168.3972794886,61168.3972794886,43933.0335977706,26741.5963657616,1225624669.20978,1752174207.74831,2803478732.3973,2803478732.3973,2013545079.14083,1225624669.20978,548609515.728296,784301644.486467,1254882631.17835,1254882631.17835,901295493.241635,548609515.728296,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,1189926863.31047,532630597.794462,1954898135.08819,875044168.195763,1189926863.31047,532630597.794462,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2026,75186.4097436074,IDN,14370.1004216288,South-East Asia,I_PH_TOB_MEDIA,Tobacco mass-media campaign,public_health,htncov2_aspirational,980780.305058052,979339.244065564,1441.06099248753,24245.8548663642,17603.8121883828,63.9271154413043,287886782.5,37,199368163,37.3963393869462,37.5883,22.3597291321767,4136961974584.6,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,26741.5963657616,38230.2482996804,61168.3972794886,61168.3972794886,43933.0335977706,26741.5963657616,1448512930.24754,2070819117.57379,3313310588.11806,3313310588.11806,2379722076.45942,1448512930.24754,648372864.379148,926925051.779116,1483080082.84659,1483080082.84659,1065193956.45065,648372864.379148,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,1406323233.25003,629488217.843833,2310409782.97031,1034168889.75791,1406323233.25003,629488217.843833,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2026,75186.4097436074,IDN,14370.1004216288,South-East Asia,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade,cascade_70_30_30_to_70_70_70,htncov2_aspirational,980780.305058052,979874.755176109,905.549881942396,11911.145571636,9180.47744686192,69.2116033415277,287886782.5,37,199368163,37.3963393869462,37.5883,22.3597291321767,4136961974584.6,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,26741.5963657616,38230.2482996804,61168.3972794886,61168.3972794886,43933.0335977706,26741.5963657616,910232613.203592,1301284274.03063,2082054838.44901,2082054838.44901,1495396139.80786,910232613.203592,318523047.13052,455366052.737284,728585684.379654,728585684.379654,523292758.586621,318523047.13052,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,883720983.692808,309245676.825747,1451840912.43482,508051221.928759,883720983.692808,309245676.825747,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2026,75186.4097436074,IDN,14370.1004216288,South-East Asia,S_70_30_30_TO_70_70_70_I_PH_TOBACCO_TAX,70-30-30 -> 70-70-70 cascade + tobacco tax,cascade_public_health,htncov2_aspirational,980780.305058052,972130.139153425,8650.16590462603,142184.293809599,103770.076238874,64.4857063877321,287886782.5,37,199368163,37.3963393869462,37.5883,22.3597291321767,4136961974584.6,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,26741.5963657616,38230.2482996804,61168.3972794886,61168.3972794886,43933.0335977706,26741.5963657616,8694897181.2833,12430375271.3225,19888600434.116,19888600434.116,14284607574.2719,8694897181.2833,3802234994.60717,5435740856.6557,8697185370.64912,8697185370.64911,6246587357.01241,3802234994.60717,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,8441647748.81874,3691490286.02638,13868551042.9824,6064647919.42953,8441647748.81874,3691490286.02638,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2026,75186.4097436074,IDN,14370.1004216288,South-East Asia,all_cascade_public_health,70-30-30 -> 70-70-70 cascade + all public-health interventions (combined),cascade_public_health,htncov2_aspirational,980780.305058052,968627.467548322,12152.8375097295,200925.498969112,146452.278400295,64.3472602140865,287886782.5,37,199368163,37.3963393869462,37.5883,22.3597291321767,4136961974584.6,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,26741.5963657616,38230.2482996804,61168.3972794886,61168.3972794886,43933.0335977706,26741.5963657616,12215681615.0116,17463749542.2549,27941999267.6079,27941999267.6079,20068807541.3141,12215681615.0116,5373068593.02125,7681431715.32633,12290290744.5221,12290290744.5221,8827266696.85881,5373068593.02125,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,11859885063.1181,5216571449.5352,19484279166.3243,8570161841.6105,11859885063.1181,5216571449.5352,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2026,75186.4097436074,IDN,14370.1004216288,South-East Asia,all_public_health,All selected public-health interventions (combined),public_health,htncov2_aspirational,980780.305058052,969530.530280674,11249.7747773772,189057.71055446,137303.00603085,63.9554201910479,287886782.5,37,199368163,37.3963393869462,37.5883,22.3597291321767,4136961974584.6,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,26741.5963657616,38230.2482996804,61168.3972794886,61168.3972794886,43933.0335977706,26741.5963657616,11307949012.8135,16166039327.1617,25865662923.4587,25865662923.4587,18577518600.8669,11307949012.8135,5055704985.48237,7227723217.46612,11564357147.9458,11564357147.9458,8305878749.70668,5055704985.48237,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,10978591274.5762,4908451442.21589,18036425826.0844,8063959951.17154,10978591274.5762,4908451442.21589,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2027,76251.3210387483,IDN,14908.1268548478,South-East Asia,I_PH_TOBACCO_POLICY,Tobacco policy package,public_health,htncov2_aspirational,1003320.79077982,996439.83687234,6880.95390747995,117247.985859754,84975.0054173361,63.6303933360504,289986522,37,201041610.5,37.4616007391166,37.6736,22.387362750984,4323155856172.11,1054704.78399696,1054704.78399696,298162.537096956,1490812.68548478,2385300.29677565,2385300.29677565,1054704.78399696,1720989.43282997,70.7469687014363,27995.8587445044,39571.8138294397,63314.9021271036,63314.9021271036,45681.5762982557,27995.8587445044,7257375004.68168,10258213373.5072,16413141397.6115,16413141397.6115,11842048962.5631,7257375004.68168,3282458050.20731,4639715468.31896,7423544749.31033,7423544749.31033,5356072811.86915,3282458050.20731,0.942595909133754,0.942595909133754,0.865523622080964,0.980296049406921,0.942595909133754,0.90702947845805,14052.3393862266,6840771990.46251,3094031530.02857,11162266907.8736,5048612321.49039,6840771990.46251,3094031530.02857,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2027,76251.3210387483,IDN,14908.1268548478,South-East Asia,I_PH_TOBACCO_TAX,Tobacco tax,public_health,htncov2_aspirational,1003320.79077982,988224.573961099,15096.2168187204,257304.997677248,186465.069520068,63.6244603942915,289986522,37,201041610.5,37.4616007391166,37.6736,22.387362750984,4323155856172.11,1054704.78399696,1054704.78399696,298162.537096956,1490812.68548478,2385300.29677565,2385300.29677565,1054704.78399696,1720989.43282997,70.7469687014363,27995.8587445044,39571.8138294397,63314.9021271036,63314.9021271036,45681.5762982557,27995.8587445044,15922052098.9598,22505631536.1771,36009010457.8834,36009010457.8834,25980429620.7279,15922052098.9598,7203474369.22726,10182025465.4685,16291240744.7496,16291240744.7496,11754097883.3157,7203474369.22726,0.942595909133754,0.942595909133754,0.865523622080964,0.980296049406921,0.942595909133754,0.90702947845805,14052.3393862266,15008061173.494,6789965471.98347,24489046678.0356,11079364580.3711,15008061173.494,6789965471.98347,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2027,76251.3210387483,IDN,14908.1268548478,South-East Asia,I_PH_TOB_AD_BAN,Tobacco advertising ban,public_health,htncov2_aspirational,1003320.79077982,1001595.49503907,1725.29574075047,29424.2182908009,21320.5689049952,63.6088088688631,289986522,37,201041610.5,37.4616007391166,37.6736,22.387362750984,4323155856172.11,1054704.78399696,1054704.78399696,298162.537096956,1490812.68548478,2385300.29677565,2385300.29677565,1054704.78399696,1720989.43282997,70.7469687014363,27995.8587445044,39571.8138294397,63314.9021271036,63314.9021271036,45681.5762982557,27995.8587445044,1819677671.5791,2572092776.52366,4115348442.43786,4115348442.43786,2969215738.33811,1819677671.5791,823756258.936725,1164369688.28037,1862991501.24859,1862991501.24859,1344144672.86775,823756258.936725,0.942595909133754,0.942595909133754,0.865523622080964,0.980296049406921,0.942595909133754,0.90702947845805,14052.3393862266,1715220729.1725,776469279.797082,2798770608.29307,1266985269.92907,1715220729.1725,776469279.797082,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2027,76251.3210387483,IDN,14908.1268548478,South-East Asia,I_PH_TOB_CLEAN_AIR,Smoke-free / clean-air law,public_health,htncov2_aspirational,1003320.79077982,1000948.20746131,2372.58331850535,40462.2713743604,29318.8403364779,63.6095635890748,289986522,37,201041610.5,37.4616007391166,37.6736,22.387362750984,4323155856172.11,1054704.78399696,1054704.78399696,298162.537096956,1490812.68548478,2385300.29677565,2385300.29677565,1054704.78399696,1720989.43282997,70.7469687014363,27995.8587445044,39571.8138294397,63314.9021271036,63314.9021271036,45681.5762982557,27995.8587445044,2502374976.45897,3537077308.59735,5659323693.75575,5659323693.75575,4083190819.65636,2502374976.45897,1132776033.8784,1601165469.94246,2561864751.90793,2561864751.90793,1848380336.98857,1132776033.8784,0.942595909133754,0.942595909133754,0.865523622080964,0.980296049406921,0.942595909133754,0.90702947845805,14052.3393862266,2358728415.9289,1067750055.49853,3848798962.82058,1742275744.1687,2358728415.9289,1067750055.49853,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2027,76251.3210387483,IDN,14908.1268548478,South-East Asia,I_PH_TOB_MEDIA,Tobacco mass-media campaign,public_health,htncov2_aspirational,1003320.79077982,1000516.59089411,2804.19988571369,47822.1778275789,34651.9487957305,63.6100670100128,289986522,37,201041610.5,37.4616007391166,37.6736,22.387362750984,4323155856172.11,1054704.78399696,1054704.78399696,298162.537096956,1490812.68548478,2385300.29677565,2385300.29677565,1054704.78399696,1720989.43282997,70.7469687014363,27995.8587445044,39571.8138294397,63314.9021271036,63314.9021271036,45681.5762982557,27995.8587445044,2957603034.74595,4180536762.25694,6688858819.6111,6688858819.6111,4825998370.85626,2957603034.74595,1338822935.31547,1892410317.91131,3027856508.6581,3027856508.6581,2184592465.1793,1338822935.31547,0.942595909133754,0.942595909133754,0.865523622080964,0.980296049406921,0.942595909133754,0.90702947845805,14052.3393862266,2787824521.39311,1261969021.88281,4548966321.85527,2059187920.80243,2787824521.39311,1261969021.88281,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2027,76251.3210387483,IDN,14908.1268548478,South-East Asia,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade,cascade_70_30_30_to_70_70_70,htncov2_aspirational,1003320.79077982,1001486.19368776,1834.59709205702,24221.2182538072,18683.2234657423,69.1318721701174,289986522,37,201041610.5,37.4616007391166,37.6736,22.387362750984,4323155856172.11,1054704.78399696,1054704.78399696,298162.537096956,1490812.68548478,2385300.29677565,2385300.29677565,1054704.78399696,1720989.43282997,70.7469687014363,27995.8587445044,39571.8138294397,63314.9021271036,63314.9021271036,45681.5762982557,27995.8587445044,1934958329.69945,2735040617.5921,4376064988.14736,4376064988.14736,3157322208.93072,1934958329.69945,678093804.853398,958477539.461887,1533564063.13902,1533564063.13902,1106463429.698,678093804.853398,0.942595909133754,0.942595909133754,0.865523622080964,0.980296049406921,0.942595909133754,0.90702947845805,14052.3393862266,1823883805.91899,639168446.463756,2976078997.95525,1042947902.43944,1823883805.91899,639168446.463756,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
